,datetime,eventid,accountname,clientaddr,servicename,processname,objectname,sharename,securityid
1276,2019-07-25T06:42:49.431Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1277,2019-07-25T06:42:49.444Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1278,2019-07-25T06:42:49.444Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1279,2019-07-25T06:47:49.594Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1280,2019-07-25T06:47:49.605Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1281,2019-07-25T06:47:49.605Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1282,2019-07-25T06:47:49.605Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1283,2019-07-25T06:47:49.605Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1284,2019-07-25T06:51:28.173Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1285,2019-07-25T06:52:49.722Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1286,2019-07-25T06:52:49.733Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1287,2019-07-25T06:52:49.733Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1288,2019-07-25T06:52:49.733Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1289,2019-07-25T06:52:49.733Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1290,2019-07-25T06:52:59.564Z,5140,win10_pc$,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3608
1291,2019-07-25T06:54:41.827Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1292,2019-07-25T06:56:57.878Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1293,2019-07-25T06:57:49.862Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1294,2019-07-25T06:57:49.863Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1295,2019-07-25T06:57:49.863Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1296,2019-07-25T06:57:49.863Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1297,2019-07-25T06:57:49.851Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1298,2019-07-25T07:01:28.182Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-18
1299,2019-07-25T07:01:28.183Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1300,2019-07-25T07:02:49.991Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1301,2019-07-25T07:02:50.004Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1302,2019-07-25T07:02:50.004Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1303,2019-07-25T07:02:50.004Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1304,2019-07-25T07:02:50.006Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1305,2019-07-25T07:07:50.218Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1306,2019-07-25T07:07:50.167Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1307,2019-07-25T07:07:50.217Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1308,2019-07-25T07:07:50.218Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1309,2019-07-25T07:07:50.220Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1310,2019-07-25T07:11:12.933Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1311,2019-07-25T07:11:57.466Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1312,2019-07-25T07:12:03.392Z,4768,user03,::ffff:10.1.1.30,,,,,
1313,2019-07-25T07:12:03.424Z,4769,user03,::ffff:10.1.1.30,,,,,
1314,2019-07-25T07:12:04.546Z,4769,user03,::ffff:10.1.1.30,,,,,
1315,2019-07-25T07:16:03.302Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1316,2019-07-25T07:19:21.606Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1317,2019-07-25T07:19:21.593Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1318,2019-07-25T07:19:21.606Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1319,2019-07-25T07:19:21.606Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1320,2019-07-25T07:19:21.606Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1321,2019-07-25T07:22:59.292Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-18
1322,2019-07-25T07:22:59.296Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1323,2019-07-25T07:24:21.746Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1324,2019-07-25T07:24:21.747Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1325,2019-07-25T07:24:21.747Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1326,2019-07-25T07:24:21.747Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1327,2019-07-25T07:24:21.733Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1328,2019-07-25T07:26:12.952Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1329,2019-07-25T07:28:26.855Z,4688,dc2016$,::1,,c:\windows\system32\vdsldr.exe,,,s-1-5-18
1330,2019-07-25T07:28:26.873Z,4688,dc2016$,::1,,c:\windows\system32\vds.exe,,,s-1-5-18
1331,2019-07-25T07:28:27.944Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
1332,2019-07-25T07:28:25.377Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1333,2019-07-25T07:28:25.348Z,4688,dc2016$,::1,,c:\windows\system32\cmd.exe,,,s-1-5-18
1334,2019-07-25T07:28:25.609Z,4688,dc2016$,::1,,c:\windows\system32\ipconfig.exe,,,s-1-5-18
1335,2019-07-25T07:28:25.758Z,4688,dc2016$,::1,,c:\windows\system32\tstheme.exe,,,s-1-5-18
1336,2019-07-25T07:28:25.815Z,4688,dc2016$,::1,,c:\windows\system32\svchost.exe,,,s-1-5-18
1337,2019-07-25T07:28:29.009Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1338,2019-07-25T07:28:29.024Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1339,2019-07-25T07:28:29.024Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1340,2019-07-25T07:28:29.024Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1341,2019-07-25T07:28:29.024Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1342,2019-07-25T07:28:29.854Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1343,2019-07-25T07:30:20.720Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1344,2019-07-25T07:31:03.361Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1345,2019-07-25T07:32:07.070Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1346,2019-07-25T07:33:29.153Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1347,2019-07-25T07:33:29.167Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1348,2019-07-25T07:33:29.167Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1349,2019-07-25T07:33:29.167Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1350,2019-07-25T07:33:29.167Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1351,2019-07-25T07:33:54.203Z,5140,dc2016$,10.1.1.99,,,,\*\admin$,s-1-5-18
1352,2019-07-25T07:33:54.042Z,5140,anonymous logon,10.1.1.99,,,,\*\ipc$,s-1-5-7
1353,2019-07-25T07:33:54.316Z,5140,dc2016$,10.1.1.99,,,,\*\ipc$,s-1-5-18
1354,2019-07-25T07:33:54.450Z,4688,dc2016$,::1,,c:\windows\system32\cmd.exe,,,s-1-5-18
1355,2019-07-25T07:33:54.458Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1356,2019-07-25T07:33:54.720Z,4688,dc2016$,::1,,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,,,s-1-5-18
1357,2019-07-25T07:33:54.833Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1358,2019-07-25T07:33:54.599Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1359,2019-07-25T07:33:54.726Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1360,2019-07-25T07:33:59.249Z,4688,dc2016$,::1,,c:\windows\syswow64\cmd.exe,,,s-1-5-18
1361,2019-07-25T07:33:59.255Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1362,2019-07-25T07:34:00.708Z,4688,dc2016$,::1,,c:\windows\syswow64\hostname.exe,,,s-1-5-18
1363,2019-07-25T07:38:25.554Z,4688,dcadmin,::1,,c:\windows\system32\hostname.exe,,,s-1-5-21-388095587-3916525220-2479421359-500
1364,2019-07-25T07:38:25.559Z,4674,dcadmin,::1,,c:\windows\system32\hostname.exe,-,,
1365,2019-07-25T07:38:23.045Z,4769,dcadmin,::ffff:10.1.1.30,,,,,
1366,2019-07-25T07:38:23.057Z,4769,dcadmin,::ffff:10.1.1.30,,,,,
1367,2019-07-25T07:38:28.059Z,4688,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\whoami.exe,,,s-1-5-21-388095587-3916525220-2479421359-500
1368,2019-07-25T07:38:23.064Z,5140,dcadmin,10.1.1.30,,,,\*\admin$,s-1-5-21-388095587-3916525220-2479421359-500
1369,2019-07-25T07:38:23.139Z,4769,dcadmin,::ffff:10.1.1.30,,,,,
1370,2019-07-25T07:38:23.151Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,servicesactive,,
1371,2019-07-25T07:38:23.159Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,psexesvc,,
1372,2019-07-25T07:38:29.298Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1373,2019-07-25T07:38:29.313Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1374,2019-07-25T07:38:29.313Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1375,2019-07-25T07:38:29.313Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1376,2019-07-25T07:38:29.314Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1377,2019-07-25T07:38:23.164Z,4688,dc2016$,::1,,c:\windows\psexesvc.exe,,,s-1-5-18
1378,2019-07-25T07:38:23.331Z,5140,dcadmin,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-500
1379,2019-07-25T07:38:23.340Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1380,2019-07-25T07:38:23.462Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1381,2019-07-25T07:38:23.478Z,4688,dc2016$,::1,,c:\windows\system32\cmd.exe,,,s-1-5-18
1382,2019-07-25T07:38:23.481Z,4688,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\conhost.exe,,,s-1-5-21-388095587-3916525220-2479421359-500
1383,2019-07-25T07:38:23.481Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\cmd.exe,\device\condrv,,
1384,2019-07-25T07:38:25.559Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\hostname.exe,\registry\machine\system\controlset001\services\winsock2\parameters,,
1385,2019-07-25T07:40:04.436Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,servicesactive,,
1386,2019-07-25T07:40:04.437Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,psexesvc,,
1387,2019-07-25T07:40:04.444Z,4674,dcadmin,::ffff:10.1.1.30,,c:\windows\system32\services.exe,psexesvc,,
1388,2019-07-25T07:40:04.450Z,5140,dcadmin,10.1.1.30,,,,\*\admin$,s-1-5-21-388095587-3916525220-2479421359-500
1389,2019-07-25T07:40:27.524Z,4769,filesv$,::ffff:10.1.1.21,,,,,
1390,2019-07-25T07:40:27.534Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1391,2019-07-25T07:41:44.355Z,4688,dc2016$,::1,,c:\windows\syswow64\cmd.exe,,,s-1-5-18
1392,2019-07-25T07:41:44.362Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1393,2019-07-25T07:41:53.852Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1394,2019-07-25T07:41:53.816Z,4688,dc2016$,::1,,c:\temp\svchost\svchost.com,,,s-1-5-18
1395,2019-07-25T07:42:07.084Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1396,2019-07-25T07:42:07.080Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-18
1397,2019-07-25T07:43:29.459Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1398,2019-07-25T07:43:29.460Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1399,2019-07-25T07:43:29.460Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1400,2019-07-25T07:43:29.460Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1401,2019-07-25T07:43:29.448Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1402,2019-07-25T07:45:20.745Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1403,2019-07-25T07:46:03.433Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1404,2019-07-25T07:47:53.202Z,5140,win10_pc$,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3608
1405,2019-07-25T07:48:29.632Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1406,2019-07-25T07:48:29.613Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1407,2019-07-25T07:48:29.632Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1408,2019-07-25T07:48:29.632Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1409,2019-07-25T07:48:29.632Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1410,2019-07-25T07:52:07.103Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1411,2019-07-25T07:53:29.771Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1412,2019-07-25T07:53:29.780Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1413,2019-07-25T07:53:29.780Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1414,2019-07-25T07:53:29.780Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1415,2019-07-25T07:53:29.780Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1416,2019-07-25T07:56:44.271Z,4769,filesv$,::ffff:10.1.1.21,,,,,
1417,2019-07-25T07:58:33.352Z,4768,fsadmin,::ffff:10.1.1.21,,,,,
1418,2019-07-25T07:58:29.920Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1419,2019-07-25T07:58:29.930Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1420,2019-07-25T07:58:29.930Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1421,2019-07-25T07:58:29.930Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1422,2019-07-25T07:58:29.930Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1423,2019-07-25T07:58:54.669Z,4768,fsadmin,::ffff:10.1.1.21,,,,,
1424,2019-07-25T07:59:39.329Z,4768,fileadmin,::ffff:10.1.1.21,,,,,
1425,2019-07-25T07:59:39.388Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1426,2019-07-25T07:59:39.341Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1427,2019-07-25T07:59:39.477Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1428,2019-07-25T07:59:39.384Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1429,2019-07-25T07:59:40.622Z,4768,fileadmin,::ffff:10.1.1.21,,,,,
1430,2019-07-25T07:59:40.625Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1431,2019-07-25T07:59:39.396Z,5140,fileadmin,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3606
1432,2019-07-25T08:00:20.761Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1433,2019-07-25T08:01:03.504Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1434,2019-07-25T08:02:07.110Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1435,2019-07-25T08:02:07.108Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-18
1436,2019-07-25T08:02:53.051Z,4769,filesv$,::ffff:10.1.1.21,,,,,
1437,2019-07-25T08:02:53.204Z,5140,win10_pc$,10.1.1.30,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3608
1438,2019-07-25T08:03:30.091Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1439,2019-07-25T08:03:30.080Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\sysvol,s-1-5-18
1440,2019-07-25T08:03:30.090Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1441,2019-07-25T08:03:30.090Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1442,2019-07-25T08:03:30.091Z,4674,local service,,,c:\windows\system32\lsass.exe,-,,
1443,2019-07-25T08:03:43.374Z,5140,filesv$,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3607
1444,2019-07-25T08:03:56.624Z,4768,fileadmin,::ffff:10.1.1.21,,,,,
1445,2019-07-25T08:03:56.629Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1446,2019-07-25T08:04:22.037Z,4768,fileadmin,::ffff:10.1.1.21,,,,,
1447,2019-07-25T08:04:22.043Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1448,2019-07-25T08:04:23.228Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1449,2019-07-25T08:04:22.081Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1450,2019-07-25T08:04:22.085Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1451,2019-07-25T08:04:22.091Z,5140,fileadmin,10.1.1.21,,,,\*\ipc$,s-1-5-21-388095587-3916525220-2479421359-3606
1452,2019-07-25T08:04:22.141Z,4769,fileadmin,::ffff:10.1.1.21,,,,,
1453,2019-07-25T08:04:45.230Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1454,2019-07-25T08:04:43.984Z,5140,anonymous logon,10.1.1.99,,,,\*\ipc$,s-1-5-7
1455,2019-07-25T08:04:44.136Z,5140,dc2016$,10.1.1.99,,,,\*\admin$,s-1-5-18
1456,2019-07-25T08:04:44.163Z,5140,dc2016$,10.1.1.99,,,,\*\ipc$,s-1-5-18
1457,2019-07-25T08:04:44.291Z,4688,dc2016$,::1,,c:\windows\system32\cmd.exe,,,s-1-5-18
1458,2019-07-25T08:04:44.301Z,4688,dc2016$,::1,,c:\windows\system32\windowspowershell\v1.0\powershell.exe,,,s-1-5-18
1459,2019-07-25T08:04:44.307Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1460,2019-07-25T08:04:44.748Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1461,2019-07-25T08:04:44.959Z,4688,dc2016$,::1,,c:\windows\syswow64\windowspowershell\v1.0\powershell.exe,,,s-1-5-18
1462,2019-07-25T08:04:44.964Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1463,2019-07-25T08:06:10.469Z,4688,dc2016$,::1,,c:\windows\system32\rdpclip.exe,,,s-1-5-20
1464,2019-07-25T08:06:10.663Z,4688,dc2016$,::1,,c:\windows\system32\atbroker.exe,,,s-1-5-18
1465,2019-07-25T08:06:10.795Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
1466,2019-07-25T08:06:10.943Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1467,2019-07-25T08:06:09.251Z,4688,dc2016$,::1,,c:\windows\system32\smss.exe,,,s-1-5-18
1468,2019-07-25T08:06:09.262Z,4688,dc2016$,::1,,c:\windows\system32\csrss.exe,,,s-1-5-18
1469,2019-07-25T08:06:09.275Z,4688,dc2016$,::1,,c:\windows\system32\winlogon.exe,,,s-1-5-18
1470,2019-07-25T08:06:09.475Z,4688,dc2016$,::1,,c:\windows\system32\logonui.exe,,,s-1-5-18
1471,2019-07-25T08:06:09.475Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1472,2019-07-25T08:06:09.542Z,4688,dc2016$,::1,,c:\windows\system32\dwm.exe,,,s-1-5-18
1473,2019-07-25T08:06:09.848Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1474,2019-07-25T08:06:09.853Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1475,2019-07-25T08:06:09.857Z,4768,dcadmin,::1,,,,,
1476,2019-07-25T08:06:09.858Z,4769,dcadmin,::1,,,,,
1477,2019-07-25T08:06:09.894Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1478,2019-07-25T08:06:09.895Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1479,2019-07-25T08:06:10.097Z,4688,dc2016$,::1,,c:\windows\system32\tstheme.exe,,,s-1-5-18
1480,2019-07-25T08:06:39.146Z,4688,dcadmin,::1,,c:\windows\system32\notepad.exe,,,s-1-5-21-388095587-3916525220-2479421359-3183
1481,2019-07-25T08:06:47.374Z,4688,dc2016$,::1,,c:\windows\system32\openwith.exe,,,s-1-5-18
1482,2019-07-25T08:06:51.615Z,4688,dcadmin,::1,,c:\program files (x86)\sakura\sakura.exe,,,s-1-5-21-388095587-3916525220-2479421359-3183
1483,2019-07-25T08:06:51.809Z,4688,dc2016$,::1,,c:\windows\system32\dllhost.exe,,,s-1-5-18
1484,2019-07-25T08:06:51.903Z,4688,dcadmin,::1,,c:\program files (x86)\sakura\sakura.exe,,,s-1-5-21-388095587-3916525220-2479421359-3183
1485,2019-07-26T04:50:18.058Z,5140,dc2016$,fe80::3531:95a5:3a80:6a3d,,,,\*\ipc$,s-1-5-20
1486,2019-07-26T04:51:52.352Z,4688,dc2016$,::1,,c:\windows\system32\devicecensus.exe,,,s-1-5-18
1487,2019-07-26T04:51:51.918Z,4688,dc2016$,::1,,c:\windows\system32\sppsvc.exe,,,s-1-5-18
1488,2019-07-26T04:51:52.448Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1489,2019-07-26T04:51:52.355Z,4688,dcadmin,::1,,c:\windows\system32\conhost.exe,,,s-1-5-21-388095587-3916525220-2479421359-3183
1490,2019-07-26T04:51:50.541Z,4688,dc2016$,::1,,c:\windows\system32\wermgr.exe,,,s-1-5-18
1491,2019-07-26T04:51:50.512Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
1492,2019-07-26T04:51:50.546Z,4688,dc2016$,::1,,c:\windows\system32\wsqmcons.exe,,,s-1-5-18
1493,2019-07-26T04:51:50.563Z,4688,dc2016$,::1,,c:\windows\system32\devicecensus.exe,,,s-1-5-18
1494,2019-07-26T04:51:50.546Z,4688,dc2016$,::1,,c:\windows\system32\taskhostw.exe,,,s-1-5-18
1495,2019-07-26T04:51:50.554Z,4688,dc2016$,::1,,c:\windows\system32\sihclient.exe,,,s-1-5-18
1496,2019-07-26T04:51:50.587Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1497,2019-07-26T04:51:50.610Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1498,2019-07-26T04:51:50.563Z,4688,dc2016$,::1,,c:\windows\system32\speech_onecore\common\speechmodeldownload.exe,,,s-1-5-18
1499,2019-07-26T04:51:50.563Z,4688,dc2016$,::1,,c:\windows\system32\sc.exe,,,s-1-5-18
1500,2019-07-26T04:51:50.671Z,4688,dc2016$,::1,,c:\windows\system32\installagent.exe,,,s-1-5-18
1501,2019-07-26T04:51:50.602Z,4688,dc2016$,::1,,c:\windows\system32\cmd.exe,,,s-1-5-18
1502,2019-07-26T04:51:50.793Z,4688,dc2016$,::1,,c:\windows\system32\tstheme.exe,,,s-1-5-18
1503,2019-07-26T04:51:50.633Z,4688,dc2016$,::1,,c:\windows\system32\ipconfig.exe,,,s-1-5-18
1504,2019-07-26T04:51:50.838Z,4688,dc2016$,::1,,c:\windows\system32\svchost.exe,,,s-1-5-18
1505,2019-07-26T04:51:50.845Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1506,2019-07-26T04:51:50.879Z,4768,dc2016$,::1,,,,,
1507,2019-07-26T04:51:50.657Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1508,2019-07-26T04:51:50.885Z,4769,dc2016$,::1,,,,,
1509,2019-07-26T04:51:50.692Z,4688,dc2016$,::1,,c:\windows\system32\conhost.exe,,,s-1-5-18
1510,2019-07-26T04:51:50.965Z,4769,dc2016$,::1,,,,,
1511,2019-07-26T04:51:51.080Z,4688,dc2016$,::1,,c:\windows\system32\wbem\wmiprvse.exe,,,s-1-5-18
1512,2019-07-26T04:51:51.220Z,4673,dc2016$,::1,,c:\windows\system32\lsass.exe,,,
1513,2019-07-26T04:51:53.595Z,4688,dc2016$,::1,,c:\windows\system32\dfsrs.exe,,,s-1-5-18
1514,2019-07-26T04:51:51.363Z,4768,dc2016$,::1,,,,,
1515,2019-07-26T04:51:53.639Z,4688,dc2016$,::1,,c:\windows\system32\vdsldr.exe,,,s-1-5-18
1516,2019-07-26T04:51:51.365Z,4769,dc2016$,::1,,,,,
1517,2019-07-26T04:51:51.381Z,4768,dc2016$,::1,,,,,
1518,2019-07-26T04:51:53.660Z,4688,dc2016$,::1,,c:\windows\system32\vds.exe,,,s-1-5-18
1519,2019-07-26T04:51:51.383Z,4769,dc2016$,::1,,,,,
1520,2019-07-26T04:51:54.046Z,4769,dc2016$,::1,,,,,
